dataset_model,path,date,experiment_id,server_config_label,model_key,model_name,offload_gb,concurrency,input_len,output_len,num_warmups,run_no,completed,failed,duration_s,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,p95_e2el_ms,p99_e2el_ms,validation_status
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out128_run1.json,20260710-180036,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,128,1,1,20,0,5.245054926999728,5120,2560,3.8131154541484245,488.07877813099833,1464.236334392995,89.41180995025206,107.78073099936591,109.89789400846348,110.20979800567147,20.004240030338703,20.18910788193732,20.205996994461497,20.377589950156278,19.847896227742012,20.01533200382255,20.45546550070867,21.151280909689373,2629.9502938032674,2671.790377004072,2674.574693496834,2674.8844163039757,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out128_run2.json,20260710-180052,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,128,1,2,20,0,5.255899447991396,5120,2560,3.805247835866273,487.07172299088296,1461.2151689726488,90.32776094900328,109.54391049745027,110.87560751038836,111.1487287064665,20.041094581501678,20.226068094459375,20.242821546020508,20.426448718719158,19.8844636496176,20.085398995433934,20.47341004727059,20.927070292527787,2635.5467727997166,2678.5049394966336,2680.116032007936,2680.1189351924404,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out128_run3.json,20260710-180107,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,128,1,3,20,0,5.253541475001839,5120,2560,3.806955764062565,487.29033780000833,1461.8710134000248,88.74256409981172,108.08013800124172,109.59903104740079,109.9325958067493,20.045463368898176,20.239825433064674,20.251874137414514,20.426211967689852,19.888799661708845,20.039273003931157,20.750969501386862,21.029145302891266,2634.5164119498804,2678.5469284950523,2680.1295215489517,2680.4496115118673,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out128_run4.json,20260710-180123,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,128,1,4,20,0,5.2573032259970205,5120,2560,3.80423177820547,486.94166761030016,1460.8250028309005,90.45869335022871,110.0561139974161,111.60765045860899,111.89405568657094,20.04726770629911,20.23405601970822,20.250800197608775,20.43055038288805,19.89059724256208,20.087819000764284,20.48894200124778,20.689739706431283,2636.461692050216,2680.0104295034544,2681.6614260489587,2681.6916748101357,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out128_run5.json,20260710-180138,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,128,1,5,20,0,5.253473695003777,5120,2560,3.8070048811742687,487.2966247903064,1461.8898743709192,89.17788044782355,108.50569449394243,110.09395759829204,110.47544112065225,20.043058113801603,20.240231555190825,20.2527540059752,20.43318695231757,19.886408928539367,20.077788998605683,20.46339250955498,20.96875418603304,2634.6462609006267,2679.0270269993925,2680.6853616079025,2681.0548371273035,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out32_run1.json,20260710-175843,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,32,1,1,20,0,1.4152515059977304,5120,640,14.13176379974972,452.21644159199104,4069.9479743279194,90.0276695501816,108.46359199786093,110.33598280337173,110.7965397631051,20.002902953203904,20.118797145128596,20.187721846553856,20.958070717545436,19.37760304376752,20.0175069985562,20.59536444648984,21.483806398755405,710.1176610995026,732.1463034968474,734.57243580051,735.0424471570295,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out32_run2.json,20260710-175853,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,32,1,2,20,0,1.415672896997421,5120,640,14.127557320917216,452.0818342693509,4068.7365084241583,89.8168252519099,108.3575945085613,110.17204845848028,110.73746489419136,20.008988199932055,20.101308015939374,20.167148827585475,20.90667131380835,19.383476128132315,20.04528749966994,20.508235562738264,21.80679089826299,710.0954594498035,731.7345539995586,733.8308814585616,734.3866762895777,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out32_run3.json,20260710-175903,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,32,1,3,20,0,1.4136693879991071,5120,640,14.147579462202113,452.7225427904676,4074.5028851142088,89.638358951197,108.50564800784923,110.19832979218336,110.37387155374745,19.98492664835442,20.071612274360604,20.13820617094978,20.8995679438991,19.36016276404189,19.935879492550157,20.83716799170361,21.92630329664098,709.171085050184,730.7467940045171,732.8054946621705,732.8932389339025,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out32_run4.json,20260710-175913,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,32,1,4,20,0,1.4129918519902276,5120,640,14.154363290792935,452.9396253053739,4076.456627748365,90.3194918493682,109.64978249830892,111.41413559671491,111.7683503171429,19.95557440971043,20.031398871064845,20.095053822602026,20.867748028812777,19.331737448510466,19.96006100671366,20.838963495771164,21.330310213088524,708.9422985503916,730.815317001543,732.7777155507647,733.134817507962,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out32_run5.json,20260710-175922,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,32,1,5,20,0,1.4138642650068505,5120,640,14.145629460337974,452.66014273081515,4073.9412845773363,90.12145234810305,109.86834299546899,111.43131668868591,111.52334813625203,19.978107706499998,20.064219548423296,20.134120024275973,20.864753501622133,19.35346945940637,19.953500508563593,20.573216561751906,22.536303121305536,709.442791249603,732.1614415050135,733.9535650004109,733.964706594561,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out64_run1.json,20260710-175934,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,64,1,1,20,0,2.6865849269961473,5120,1280,7.444395224223143,476.44129435028117,2382.206471751406,89.79257785103982,109.35074100416387,110.97556755266851,111.33590711018769,19.96368383885951,20.124522420542593,20.15386554841017,20.525110963746325,19.651653332039132,19.999141004518606,20.489220949821174,21.62214771698928,1347.5046596991888,1377.208908495959,1378.8604910456343,1379.213603005628,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out64_run2.json,20260710-175946,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,64,1,2,20,0,2.6867009740089998,5120,1280,7.444073677524563,476.42071536157204,2382.10357680786,90.18839790078346,109.38450599496718,111.03060750829172,111.29577911240631,19.96162058728967,20.124740626973413,20.15794102773061,20.51693384357061,19.64961919061352,19.97620600013761,20.405968052364187,21.046813389693867,1347.7704949000326,1377.2339554998325,1379.39891450078,1379.6574741098448,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out64_run3.json,20260710-175957,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,64,1,3,20,0,2.6861839829944074,5120,1280,7.4455063862398285,476.512408719349,2382.5620435967453,89.48811629816191,108.54832000040915,110.2956397444359,110.46064715337707,19.967133259538855,20.132948381023382,20.160379589882695,20.514002559218735,19.655034867969334,19.9920365048456,20.39902100295876,21.344343863602273,1347.4175116491097,1376.9334890021128,1378.9191852498334,1379.0734842524398,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out64_run4.json,20260710-180009,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,64,1,4,20,0,2.6856935739924666,5120,1280,7.446865939463316,476.5994201256522,2382.9971006282613,89.35758900115616,108.48391850595362,110.01907270183438,110.17920013706316,19.963908188889498,20.12211021434586,20.15535308813606,20.5276400652679,19.651846006229334,19.995526497950777,20.467226541950367,21.189019291923614,1347.0838049011945,1376.3488115073415,1378.0697122558195,1378.204646450322,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc12_in256_out64_run5.json,20260710-180021,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,12,256,64,1,5,20,0,2.6858547700103372,5120,1280,7.446419003482837,476.57081622290156,2382.854081114508,89.38007730175741,108.16071050794562,109.7791216961923,109.88477234350285,19.96558516187915,20.13945431746025,20.164289119808622,20.53145996997103,19.65351706405727,19.995371498225722,20.52437305828789,20.93198563321494,1347.2119425001438,1376.980438006285,1378.5769610469288,1378.5808074039232,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out128_run1.json,20260710-180341,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,128,1,1,20,0,5.228582094001467,5120,2560,3.8251288093850837,489.6164876012907,1468.849462803872,105.04721104953205,120.91981500270776,122.96372295240872,123.2191885903012,20.22898841493347,20.442028244059923,20.458169055481143,20.692304715021024,20.07089428866493,20.374615996843204,20.784781506517902,21.63643113162833,2674.1287397460837,2716.8608419960947,2719.100417509617,2719.394073902804,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out128_run2.json,20260710-180356,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,128,1,2,20,0,5.231487872006255,5120,2560,3.823004179560504,489.3445349837445,1468.0336049512334,104.24800714899902,119.95884600037243,121.54253864791826,121.91385412894306,20.256508977563072,20.479799649658922,20.494676674020663,20.714611170982337,20.098200383205267,20.396706495375838,20.77606455350178,21.464735405606916,2676.824647299509,2720.924812500016,2722.5274930984597,2722.877945812361,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out128_run3.json,20260710-180412,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,128,1,3,20,0,5.23507812799653,5120,2560,3.820382334514274,489.0089388178271,1467.0268164534812,105.00154194887727,120.72778049332555,122.63117175461957,122.78382154909195,20.265342988986813,20.486584838603967,20.50212769095161,20.722895572839697,20.106968319936414,20.41771699441597,20.75185099893133,21.870398795290384,2678.700101550203,2722.5002749983105,2724.5548187056556,2724.6771285426803,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out128_run4.json,20260710-180427,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,128,1,4,20,0,5.237473241999396,5120,2560,3.81863526091544,488.7853133971763,1466.355940191529,107.2811953497876,123.69765100447694,125.61628589319298,126.17081077798503,20.25804121850937,20.476237188989852,20.493381387031846,20.727763250691304,20.09970887499435,20.43267349654343,20.73667249715072,21.321693001373202,2680.052430100477,2724.0103454969358,2726.112068904331,2726.668341780314,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out128_run5.json,20260710-180443,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,128,1,5,20,0,5.235760464012856,5120,2560,3.819884453742056,488.94521007898317,1466.8356302369496,105.13310489986907,120.93272599304328,122.7662635530578,123.10007910768036,20.26743817481274,20.489330807121885,20.504783064155156,20.729432499450294,20.109049238675425,20.436742997844703,20.802055048261536,21.502791885868646,2679.0977531010867,2723.1405604979955,2724.9190956055827,2725.2437919202202,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out32_run1.json,20260710-180148,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,32,1,1,20,0,1.4141743399959523,5120,640,14.142527858380774,452.56089146818476,4073.048023213663,107.95259649894433,124.8945055049262,126.6174190030142,126.9068422015698,20.160051908145938,20.280169758235946,20.347277135442713,21.318854369254097,19.529851284391953,20.3137849966879,21.351568010868505,22.36268789478345,732.9142056514684,753.544082006556,755.3022139552922,755.5924267989758,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out32_run2.json,20260710-180158,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,32,1,2,20,0,1.4111955450061942,5120,640,14.172380341458783,453.51617092668107,4081.64553834013,106.34933925102814,122.59158700180706,124.34094739583088,124.60096468537813,20.167094632216184,20.305651564417676,20.36903999532731,21.285714657175458,19.536627635898185,20.27859400550369,20.92087900164188,22.11800080985995,731.5292728497298,751.782582992746,753.8759134047723,754.1139210837719,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out32_run3.json,20260710-180207,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,32,1,3,20,0,1.4079907539999112,5120,640,14.204638733019166,454.5484394566133,4090.93595510952,104.98541684937663,121.16834100015694,122.3890003595443,122.91627847283962,20.14565665487035,20.28579201601866,20.34908376299427,21.28168057212362,19.515880237531746,20.264653496269602,21.159968545543958,22.494626799452817,729.5007731503574,750.0494545020047,751.241708456655,751.8224920943612,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out32_run4.json,20260710-180217,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,32,1,4,20,0,1.407514833001187,5120,640,14.209441727413136,454.70213527722035,4092.319217494983,103.76150855081505,119.59785599901807,121.53388535589329,121.73977467275108,20.182954301614494,20.333096645293654,20.393965146814157,21.294394784143208,19.551980535902658,20.249182998668402,20.77523643747554,23.907311295624822,729.4330919008644,749.5849530023406,751.8853507506719,752.0620317578141,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out32_run5.json,20260710-180227,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,32,1,5,20,0,1.3911929099995177,5120,640,14.376151471334722,460.0368470827111,4140.3316237444,89.61759099984192,101.22945100010838,103.10254715150222,103.18864222615957,20.15816733710967,20.296845887177398,20.365432946897684,21.34816264095265,19.52794049377644,20.27049850585172,21.592842648533402,22.23225630717934,714.5207784502418,730.4616589972284,732.3131796547386,732.4142391349596,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out64_run1.json,20260710-180239,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,64,1,1,20,0,2.676469048994477,5120,1280,7.472531769987702,478.24203327921293,2391.210166396065,105.39414884988219,121.8438985015382,123.39651775109814,123.84948914084816,20.16545369127897,20.358882611155483,20.39090050869466,20.862660508035564,19.850260536725273,20.291809007176198,20.81506555696251,21.980429580435157,1375.817731400457,1404.351384502661,1405.582122306805,1406.354697253555,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out64_run2.json,20260710-180250,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,64,1,2,20,0,2.6782280150073348,5120,1280,7.467624073802106,477.92794072333476,2389.6397036166736,104.40322819777066,120.30078899988439,121.84158860181924,122.50843692279886,20.189949286520015,20.38582950003079,20.421103249273507,20.875569424506036,19.87433149924982,20.300294505432248,20.746503999544075,22.273778498783944,1376.3700332485314,1404.631947996677,1406.1435203511792,1406.951405673317,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out64_run3.json,20260710-180302,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,64,1,3,20,0,2.680787021992728,5120,1280,7.460495681276933,477.47172360172374,2387.3586180086186,106.58618165107328,123.45904899848392,125.13484385053744,125.30892716851669,20.197137054804315,20.393325976328924,20.425169015155888,20.89590093961941,19.88142955077592,20.30980450217612,21.03081049208413,22.629416727577354,1379.005816103745,1408.0534360036836,1409.9541997624328,1410.076130348607,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out64_run4.json,20260710-180314,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,64,1,4,20,0,2.6778423890064005,5120,1280,7.468699458230959,477.9967653267814,2389.983826633907,104.88878865071456,121.02192750171525,122.65816430008272,122.82362085563364,20.187440425393614,20.38691177770647,20.41825606107263,20.883278069375102,19.871899277347893,20.30133450170979,20.98346020575263,21.683000118646305,1376.697535450512,1405.1548885036027,1407.0633667404763,1407.2217469476163,OK
qwen,/home/rock/projects/DOS/new/runs/profile_grid_v2/qwen/offload0/qwen_offload0_conc16_in256_out64_run5.json,20260710-180325,profile_grid_v2,qwen_offload0,qwen,Qwen/Qwen2.5-7B-Instruct,0,16,256,64,1,5,20,0,2.6775166430015815,5120,1280,7.469608098338228,478.0549182936466,2390.274591468233,104.8797071489389,121.15194600482937,122.53605364676332,122.93744992901338,20.186677657930264,20.385766682531017,20.41656625165377,20.87657539635233,19.87113326799772,20.305779493355658,20.73537549440516,21.91433453175707,1376.6403995985456,1405.2773630028241,1406.862001652189,1407.247012333537,OK
